"id","cid","smiles","molecular_weight","new_average_distance"
41070571,69105140,"C1C(C1N)C(C2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)N)C(=O)O","407.130362532","0.5723979"
41070576,69105145,"C1=CSC(=C1)C2=CC(=C(C=C2)N)NC(=O)C3=CC=C(C=C3)CC(=O)OCN","381.114712468","0.6357143"
41070608,69105178,"C1=CSC(=C1)C2=CC(=C(C=C2)N)NC(=O)C3=CC=C(C=C3)CCO","338.10889881599996","0.67029274"
41070700,69105275,"CNC(=O)C(CC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)O","395.13036253200005","0.6265953"
40998240,69024845,"CCCCCCCCCCCCNNC(=O)C1=CC=CC=C1O.C1=CC=C(C(=C1)C(=O)NN)O","472.3049557599999","0.5044931"
40998241,69024846,"CCCCCCCCCCCCNNC(=O)C1=CC=CC=C1O","320.24637826399993","0.5515508"
41130257,69170172,"C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CC(C3=CN=CC=C3)OC(=O)N","376.15354049999996","0.5276078"
41002093,69029024,"CC(C1=CC=CC=C1)NC(=O)N(CCO)CC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N","432.216140756","0.51260155"
41072377,69107070,"CO.C1=CC=C(C=C1)CCC(=O)NC2=CC=CC=C2","257.141578848","0.5442717"
41072636,69107341,"CC(C)(C(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)(C(=O)N4CCCC4)O)I","589.0896107560001","0.5999699"
41131245,69171236,"C1=CC=C(C=C1)CCCN.C(CC(=O)O)CC(=O)O","267.147058152","0.50015867"
41003089,69030120,"CCCCCCCC(=O)O.C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O","505.25881409199997","0.584535"
41003097,69030129,"C1=CC=C(C=C1)NC(=O)CCCCCO","207.125928784","0.68658155"
41137694,69178262,"C1CC2(CCC(CC2)C3(CCC4(CCCN4)CC3)C5=CC=C(C=C5)C(=O)NC6=C(C=CC(=C6)C7=CC=CS7)N)NC1","568.323583028","0.53237784"
41004396,69031540,"CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](CC(CC(=O)O)O)O)O.OP(=O)(O)O","522.2229986979997","0.5251381"
41005497,69032731,"C1=CC=C2C=C(C=CC2=C1)C3=CN=C(N3)[C@H](CCCCCC(=O)N)NC(=O)O","380.18484062799996","0.5726112"
41006663,69034004,"C1=CC=C(C(=C1)N)NC(=O)CCCCCNC(=O)C2=CC=C(C=C2)C=C3C4=C(C=CC(=C4)F)NC3=O","486.206718944","0.50866836"
41007510,69034912,"CCCCCNNC(=O)C1=CC=CC=C1","206.141913196","0.7063312"
41007781,69035206,"CC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC=CC=C2)NC(=O)O","329.17394159599996","0.5649898"
41007964,69035405,"CNC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC3=CC=CC=C3C=C2)NC(=O)O","394.20049069199996","0.54752886"
41008719,69036237,"CP(=O)(C)CC(CC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CC=C3)N)OC(=O)N","465.181743006","0.5325476"
41008723,69036241,"CP(=O)(C)CCNC(=O)OCC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CC=C3)N","465.18174300600003","0.61112213"
41008725,69036243,"CC(C)(CCC(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)O[P+](=O)C)O","471.15019142609","0.5449365"
41008838,69036362,"CC(C)(CCC(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)O[P+](=O)C4=CC=CC=C4)O","533.16584149009","0.5147561"
41008841,69036365,"CC(C)CCOP(=O)(CC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)C4=CC=CC(=C4)O","534.174215102","0.53776616"
41008905,69036434,"CC1=NC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N","309.09358310000005","0.6504237"
41077641,69112639,"CCCC(=O)O.C1=CC=C(C=C1)CCCC(=O)O","252.13615912","0.5658925"
41138038,69178632,"C1=CC=C2C(=C1)C(=NN2CC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N)CC5=CN=CC=C5","433.19026035600007","0.5309387"
41009608,69037200,"CCP(=O)(CC)OCCC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N","442.14800035400003","0.6416424"
41009638,69037231,"CO[P+](=O)CC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N","385.07702648609006","0.66875273"
41009857,69037470,"CCN(CC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CC=C3)N)C(=O)OC","403.18959165999996","0.5790234"
41141310,69182149,"C1C2=CC=CC=C2CN1C(=O)[C@@H](CC3=CC(=CC=C3)Cl)N","300.10294084400005","0.51205355"
41010406,69038067,"C1=CSC(=C1)C2=CC(=C(C=C2)N)NC(=O)C3=CC=C(C=C3)COC(=O)N","367.099062404","0.668011"
41010561,69038231,"C1=CSC(=C1)C2=CC(=C(C=C2)N)NC(=O)C3=CC=C(C=C3)C(C#N)O[P+](=O)O","412.05154001009","0.5505099"
41011113,69038818,"COP(=O)(C1=CC=CC=C1)C(CF)C2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CC=C4)N","488.16650754200003","0.55236936"
41011365,69039090,"CCC(CC)(OC(=O)NCC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)P(=O)(O)O","517.143643246","0.6660443"
41011419,69039148,"C1CN(CCN1)C2=NC=C(N=C2)C(=O)N","207.112010036","0.5041895"
41011928,69039692,"CCS(=O)(=O)CCOP(=O)(C)C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N","492.0942505300001","0.59221375"
41011932,69039696,"CCP(=O)(CCC(C)(C)O)OCC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N","486.17421510200006","0.59388834"
41012417,69040218,"CC(C)COP(=O)(CC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)C4=CC=CC=C4N","519.1745494500001","0.56951636"
41141313,69182152,"C1C2=CC=CC=C2CN1C(=O)C(CC3=CC(=CC=C3)Cl)N","300.10294084400005","0.51205355"
41141360,69182202,"C1C2=CC(=C(C=C2CN1C(=O)[C@@H](CC3=C(C=C(C=C3)Cl)Cl)N)Cl)Cl","401.986023788","0.5096031"
41142616,69183548,"CCC(=O)NCCCCCOCCC1=CC=CC=C1","263.18852904","0.5408317"
41012813,69040639,"CCC(CC)C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CC=C3)N","358.204513452","0.6252662"
41012996,69040827,"C1COCCC1CC(C2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)N)O[P+](=O)O","485.12945598209","0.54584795"
41013093,69040933,"CC(C)P(=O)(C(C)C)OCCC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N","470.17930048200003","0.6212451"
41013493,69041366,"COP(=O)(C1=CC=CC=C1)C(CF)C2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)N","494.122928478","0.56695276"
41013749,69041642,"CC[P+](=O)OC(CCC(C)(C)O)C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N","485.1658414900901","0.5313336"
41013885,69041787,"CP(=O)(C)CCNC1=C(C=CC(=C1)C2=CC=CS2)N","294.0955708580001","0.5720625"
41013888,69041792,"C1=CC=C(C=C1)[P+](=O)OC(CC(=O)N)C2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)N","504.1141402660901","0.5346811"
41014126,69042040,"CCS(=O)(=O)CCP(=O)(C)OC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N","492.09425053","0.5846891"
41143030,69183999,"CNC(=O)[C@H](CC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)OC(=O)N","438.136176184","0.5982019"
41144761,69185870,"C1=CC=C(C=C1)CCNC(=O)CCOCCC2=CC=CC=C2","297.17287897600005","0.5831258"
41144975,69186099,"C1C2=CC=CC=C2CN1C(=O)C(CC3=C(C=C(C=C3)Cl)Cl)N","334.063968492","0.56106824"
41145023,69186152,"C1C2=CC3=CC=CC=C3C=C2CN1C(=O)[C@@H](CC4=C(C=C(C=C4)Cl)Cl)N","384.079618556","0.5068021"
41145024,69186153,"C1C2=CC3=CC=CC=C3C=C2CN1C(=O)C(CC4=C(C=C(C=C4)Cl)Cl)N","384.079618556","0.5068021"
41145312,69186460,"CNC(=O)[C@H](CC1=CC=CC=C1C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)N","394.1463469440001","0.5521729"
41150490,69192054,"C1C2=C(CN1C(=O)C(CC3=C(C=C(C=C3)Cl)Cl)N)C=C(C=C2)F","352.05454668000004","0.5021655"
41151274,69192891,"CCC(C1=CC=CC=C1)C(=O)NC2=CC3=C(CN(C3)C(=O)[C@@H](CC4=C(C=C(C=C4)Cl)Cl)N)C=C2","495.14803246400004","0.5067121"
41181164,69227057,"CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)NC(CCCCN)CO)O)O)C","550.3981874479999","0.5286829"
41093786,69129933,"COC1=CC=C(C=C1)/C=C/C(=O)O.[Na]","201.05276346","0.56506413"
41093788,69129935,"COC1=CC=C(C=C1)C=CC(=O)O.[Na]","201.05276346","0.56506413"
41151293,69192915,"CCC(C1=CC=CC=C1)C(=O)NC2=CC3=C(CN(C3)C(=O)C(CC4=C(C=C(C=C4)Cl)Cl)N)C=C2","495.14803246400004","0.5067121"
41151919,69193571,"C1C2=C(CN1C(=O)[C@@H](CC3=C(C=C(C=C3)Cl)Cl)N)C=C(C=C2)NC(=O)NC4=CC=CC=C4","468.11198130400004","0.5018681"
41094427,69130614,"COC1=CC=C(C=C1)/C=C/C(=O)O.[K]","217.02670086","0.56506413"
41094431,69130618,"COC1=CC=C(C=C1)C=CC(=O)O.[K]","217.02670086","0.56506413"
41094456,69130647,"COC1=CC=C(C=C1)OC2=CC=C(C=C2)C=CC(=O)NC(=O)N","312.111006992","0.5550214"
41151921,69193573,"C1C2=C(CN1C(=O)C(CC3=C(C=C(C=C3)Cl)Cl)N)C=C(C=C2)NC(=O)NC4=CC=CC=C4","468.11198130400004","0.5018681"
41152368,69194048,"CC(=O)NC1=CC2=C(CN(C2)C(=O)[C@@H](CC3=C(C=C(C=C3)Cl)Cl)N)C=C1","391.08543220800004","0.5386004"
41094949,69131190,"CC(=O)NC1=C(C=CC(=C1)C2=CC=CC=C2)N","226.110613068","0.71480834"
41152371,69194051,"CC(=O)NC1=CC2=C(CN(C2)C(=O)C(CC3=C(C=C(C=C3)Cl)Cl)N)C=C1","391.08543220800004","0.5386004"
41152738,69194444,"CNC(=O)CN(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)C(=O)O","424.12052611999997","0.5836108"
41095344,69131650,"C1=CC=C(C=C1)CCCCCCC2=CC=C(C=C2)CCC(=O)O","310.19328007199994","0.52165836"
41152747,69194454,"CNC(=O)C(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)NC(=O)O","424.12052612","0.6045253"
41165650,69208604,"COC(=O)C=CC1=CC=C(C=C1)C2=CC=CC=C2","238.099379688","0.57237893"
41257909,69312033,"CCCCC(CC(=O)NC1=CC=CC=C1)CO","235.157228912","0.5473972"
41259013,69313217,"CC(=O)N(CCC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N)C3=CN=CC=C3","374.17427594400004","0.5458388"
41262993,69317433,"C1=CC=C(C=C1)COC(=O)NCCCO.N","226.131742436","0.509623"
41263116,69317567,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCCN(C)C","458.289305696","0.5088621"
41263268,69317741,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=CC=CC4=CC=CC=C43","513.2627566","0.53000987"
41263322,69317798,"CCCCC(=O)CCCCCC(C(=O)NCCC1=C(NC2=CC=CC=C21)C3=CC=CC=C3)NC(=O)CC4=C(NC5=C4C=C(C=C5)OC)C","648.3675560160001","0.5541632"
41263409,69317887,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCCOC3=CC=CC=C3","507.27332128399996","0.54535943"
41263484,69317966,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCCC3=CC4=CC=CC=C4C=C3","541.294056728","0.52927643"
41263550,69318040,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCC3=CC=CC=C3","477.2627566","0.5487761"
41263646,69318149,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCCC3=CC(=CC=C3)OC","521.2889713479999","0.5243416"
41263860,69318383,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCC3CCC4=CC=CC=C4CC3","545.325356856","0.5022595"
41263902,69318429,"CC(=O)CCCCC[C@@H](C(=O)NC1=CC=CC(=C1)C2=CC=CC=C2)NC(=O)C3=CSC=C3","448.18206375600005","0.5226603"
41263990,69318520,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3CCCC3","455.278406664","0.50386566"
41263999,69318532,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCC3=CC=C(C=C3)F","495.25333478799996","0.5022286"
41264245,69318789,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)NC(CCCCCC(=O)C3=NC=CO3)C(=O)NCCC4=C(NC5=CC=CC=C54)C6=CC=CC=C6","659.310769412","0.5306909"
41264263,69318807,"CC(=O)CCCCC[C@@H](C(=O)NCCC1=C(NC2=CC=CC=C21)C3=CC=CC=C3)NC(=O)C4CCC(=O)N4","516.273655632","0.535905"
41264267,69318811,"CC(=O)CCCCC[C@@H](C(=O)NCCC1=C(NC2=CC=CC=C21)C3=CC=CC=C3)NC(=O)[C@@H]4CCC(=O)N4","516.273655632","0.535905"
41264487,69319037,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=CC=C(C=C3)C4=CC=CC=C4","539.2784066639999","0.55575836"
41264891,69319464,"CCC(=O)CCCCC[C@@H](C(=O)NC1=CC2=CC=CC=C2C=C1)NC(=O)CC3=C(NC4=C3C=C(C=C4)OC)C","527.278406664","0.524961"
41264948,69319524,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCCC3=CNC4=CC=CC=C43","530.289305696","0.5356353"
41265160,69319747,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCCOC","445.25767121999996","0.5192192"
41265522,69320133,"CCOC1=CC=C(C=C1)NC(=O)[C@H](CCCCCC(=O)C)NC(=O)CC2=C(NC3=C2C=C(C=C3)OC)C","507.273321284","0.5023363"
41265805,69320451,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=NC4=CC=CC=C4C=C3","514.258005568","0.5247028"
41265825,69320475,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=CC=CC(=C3)NC(=O)C","520.268570252","0.51495343"
41266081,69320753,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=CC=CC=C3F","481.23768472399996","0.5074098"
41266207,69320888,"CC(=O)CCCCC[C@@H](C(=O)NC1=CC=CC=C1)NC(=O)C2CCCCN2C","387.252191916","0.56372046"
41266256,69320943,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCC(C3=CC=CC=C3)O","507.27332128399996","0.53472894"
41266337,69321027,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCCC3=CC=CC4=CC=CC=C43","541.294056728","0.5381837"
41266341,69321031,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=CC=NC=C3","464.242355504","0.5014908"
41266584,69321290,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=CC=C(C=C3)OC","493.25767121999996","0.5229598"
41266617,69321324,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCCNC(=O)C","472.26857025199996","0.52257764"
41266623,69321330,"CC1=CC=C(C=C1)CNC(=O)[C@H](CCCCCC(=O)C)NC(=O)CC2=C(NC3=C2C=C(C=C3)OC)C","491.278406664","0.50367963"
41266632,69321339,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=CC=CC=C3OC","493.25767121999996","0.51344585"
41266641,69321348,"CC1=CC(=CC=C1)NC(=O)[C@H](CCCCCC(=O)C)NC(=O)CC2=C(NC3=C2C=C(C=C3)OC)C","477.2627566","0.5228135"
41266685,69321394,"CC(=O)CCCCC[C@@H](C(=O)NC1=CC=CC(=C1)C(=O)C)NC(=O)C2=CN=CS2","415.1565772800001","0.51295644"
41266749,69321463,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=CN=C(C=C3)OC","494.25292018799996","0.5046787"
41266791,69321510,"CCC(=O)CCCCC[C@@H](C(=O)NCC1=CSC(=N1)C2=CC=CC=C2)NC(=O)CC3=C(NC4=C3C=C(C=C4)OC)C","574.2613766960001","0.5133681"
41267029,69321772,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCCC3=CN=CC=C3","492.273655632","0.5162118"
41184249,69230387,"CC(C)(C)OC(=O)NCCCCCC(=O)NCCC1=CC=CC=C1","334.22564282","0.7308075"
41184263,69230403,"C=C(CNCC1=CN=CC=C1)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N","358.179361324","0.56556314"
41184493,69230645,"CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@@H](C=C2)C)CC[C@H](C[C@H](CC(=O)N[C@H](CCCCN)CO)O)O)C","550.3981874479999","0.5286829"
41185045,69231247,"C1=CC=C(C(=C1)N)NC(=O)CCCC2=CC=C(C=C2)I","380.03856116400004","0.5945188"
41186403,69232708,"C1=CC=C(C(=C1)N)NC(=O)CC2=CC=C(C=C2)I","352.00726103600005","0.5094485"
41186438,69232745,"C1=CC=C(C(=C1)N)NC(=O)CCC2=CC=C(C=C2)I","366.02291110000004","0.53612393"
41187411,69233777,"CC(C)(C)OC(=O)NCCCCCCNCCC1=CC=CC=C1","320.246378264","0.5486052"
41267189,69321946,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)O","388.1998219959999","0.54318017"
41171035,69215857,"CCOC(=O)CNCCCCC1=CC=CC=C1","235.157228912","0.518742"
41267258,69322025,"CC1=C(C2=CC=CC=C2N1)CCNC(=O)[C@H](CCCCCC(=O)C)NC(=O)CC3=C(NC4=C3C=C(C=C4)OC)C","544.30495576","0.5586495"
41267308,69322079,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCCN3C(=O)C=CC(=N3)C4=CC=CC=C4","585.295119348","0.5076507"
41267346,69322122,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=CC=CC(=C3)C(=O)C","505.25767121999996","0.5027254"
41268428,69323320,"CCCC(=O)N.CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H]3C[C@H](CC(=O)O3)O)C","491.32468815999994","0.5580603"
41268432,69323324,"CC1=CC=C(C=C1)NC(=O)[C@H](CCCCCC(=O)C)NC(=O)CC2=C(NC3=C2C=C(C=C3)OC)C","477.2627566","0.52032053"
41268434,69323326,"CCC(=O)CCCCC[C@@H](C(=O)NC1CCCC1)NC(=O)CC2=C(NC3=C2C=C(C=C3)OC)C","469.294056728","0.50226045"
41268506,69323400,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=CC4=CC=CC=C4C=N3","514.258005568","0.54355097"
41268523,69323420,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCCC3=CC=CC=C3","491.278406664","0.56369525"
41268537,69323434,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=CC4=CC=CC=C4C=C3","513.2627566","0.5290873"
41268555,69323452,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=CC4=C(C=C3)N=CC=C4","514.258005568","0.50991416"
41268586,69323486,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCC3=CC4=CC=CC=C4N=C3","528.273655632","0.5465166"
41268695,69323606,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCC3CC4=CC=CC=C4C3","517.294056728","0.5049749"
41268937,69323859,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=CC=CC=N3","464.242355504","0.5319812"
41268972,69323896,"CC1=CC=CC=C1NC(=O)[C@H](CCCCCC(=O)C)NC(=O)CC2=C(NC3=C2C=C(C=C3)OC)C","477.2627566","0.519628"
41269013,69323941,"CCCCCCCC(=O)C(=O)NC1=CC=CC=C1","247.157228912","0.5067368"
41269169,69324113,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NC3=CN=CC=C3","464.242355504","0.51420426"
41269179,69324123,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)N[C@@H](CCCCCC(=O)C)C(=O)NCCC3=NC4=C(N3)C=C(C=C4)OC","561.295119348","0.50136626"
41272619,69327967,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)NC(CCCCCC(=O)C)C(=O)NCC3=CC=CC4=CC=CC=C43","527.2784066639999","0.5318374"
41196668,69243748,"C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C(=O)N)O","332.11609237199997","0.5629847"
41173673,69218919,"C/C(=C/C(=O)OC)/C1=CC2=C(C=C1)N(C=C2)S(=O)(=O)C3=CC=CC=C3","355.08782902400003","0.5058709"
41204088,69252076,"CC(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)(N4CCNCC4=O)F","438.1525751960001","0.5742625"
41272782,69328144,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)NC(CCCCCC(=O)C)C(=O)NCCC3=CC(=CC=C3)OC","521.2889713479999","0.5243416"
41272822,69328188,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)NC(CCCCCC(=O)C)C(=O)NCC3=CC=C(C=C3)F","495.25333478799996","0.5022286"
41273089,69328472,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)NC(CCCCCC(=O)C)C(=O)NC3=CC=CC(=C3)C(=O)C","505.25767121999996","0.5027254"
41273111,69328496,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)NC(CCCCCCO)C(=O)NCCC3=C(NC4=CC=CC=C43)C5=CC=CC=C5","594.320605824","0.5379107"
41173678,69218924,"CC(=CC(=O)OC)C1=CC2=C(C=C1)N(C=C2)S(=O)(=O)C3=CC=CC=C3","355.08782902400003","0.5058709"
41340963,69400701,"C1=CC=C(C=C1)COC(=O)NCCC(=O)NC(=O)O","266.09027154800003","0.5018568"
41277221,69332866,"COC1=CC2=C(C=C(N=C2C=C1)/C=C\C3=CC(=C(C=C3)OC)OC)C(=O)N[C@H](CC4=CNC5=CC=CC=C54)CO","537.2263710919999","0.50625235"
41277224,69332869,"COC1=CC2=C(C=C(N=C2C=C1)C=CC3=CC(=C(C=C3)OC)OC)C(=O)N[C@H](CC4=CNC5=CC=CC=C54)CO","537.2263710919999","0.50625235"
41279285,69335103,"C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)ON","264.1473925","0.62356234"
41280968,69336924,"C=C(C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N)C(C(=O)C3=CC=CC=C3)N","371.16337691200005","0.5522601"
41281596,69337585,"CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)NC(CCCCCC(=O)C)C(=O)O","388.1998219959999","0.54318017"
41282327,69338381,"C[C@H]1CN(CCN1C(=O)NC(C)C2=CC=CC=C2)C3=NC=C(C=C3)C(=O)NC4=CC=CC=C4N","458.24302420000004","0.53087056"
41204635,69252689,"CNC(=O)C(CF)C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N","397.12602610000005","0.6036572"
41209590,69258193,"C[C@@H]1C[C@@H]([C@@H]2[C@H]([C@H](C=CC2=C1)C)CC[C@H]3C[C@H](CC(=O)O3)O)OC(=O)[C@@H](C)CC(=O)N","433.24643783999994","0.544628"
41209971,69258599,"CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C.C1=CC=C(C=C1)CNC(=O)CCCl","601.317015936","0.5137936"
41209972,69258601,"CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H]3C[C@H](CC(=O)O3)O)C.C1=CC=C(C=C1)C(=O)N","525.3090380959999","0.53768325"
41210060,69258701,"CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](CC(CC(=O)O)O)O)O.N","441.2726525879999","0.5438426"
41341232,69400988,"C1=CC=C(C=C1)CCC(=O)O.O.O.O","204.099773612","0.53161377"
41344453,69404409,"CCCCOC(=O)NCCCCCC1=CC=CC=C1","263.18852904","0.61457986"
41212350,69261141,"C1CN(CCN1)C2=NC=C(C=C2)C(=O)NC3=CC(=C(C=C3)Cl)NC4=CC=C(C=C4)F","425.14186619200007","0.5162937"
41215323,69264252,"C1CN(CCN1)C2=NC=C(C=C2)C(=O)NC3=CC(=C(C=C3)Cl)NC4=CC=CC=C4","407.15128800400004","0.5014487"
